x,y,z,value
1.400000,4.000000,3.117692,0.338774
1.200000,4.000000,2.771281,0.351671
1.007564,4.000000,3.113119,0.369823
0.742869,4.000000,2.785897,0.390037
1.000000,4.000000,2.424871,0.367805
3.257232,4.000000,2.785977,0.195582
2.995913,4.000000,3.114012,0.215111
1.400019,4.000000,1.039220,0.337497
1.200004,4.000000,1.385638,0.352754
1.000004,4.000000,1.039228,0.369016
0.789932,4.000000,1.388587,0.385106
0.998297,4.000000,1.732655,0.369564
0.597093,4.000000,1.029505,0.402725
0.596440,4.000000,1.756917,0.401059
0.799499,4.000000,2.082618,0.383919
2.200002,4.000000,0.346409,0.274851
0.797043,4.000000,0.679649,0.385685
2.400002,4.000000,1.385640,0.260900
2.800000,4.000000,1.385641,0.231553
3.002996,4.000000,1.733218,0.213097
3.210569,4.000000,1.388783,0.195482
3.001761,4.000000,1.039754,0.215378
3.400000,4.000000,1.039230,0.184556
3.407280,4.000000,1.751904,0.181389
3.200889,4.000000,2.081064,0.196835
2.400004,4.000000,0.692818,0.262396
1.400000,4.000000,3.653590,0.341464
3.653590,4.000000,2.600000,0.166960
2.200000,4.000000,3.653590,0.274914
0.346410,4.000000,2.600000,0.418848
0.623601,4.000000,3.621755,0.398965
2.997422,4.000000,0.344922,0.218478
2.983600,4.000000,3.673815,0.215868
2.799504,4.000000,2.078422,0.230592
1.399717,4.000000,1.732151,0.336180
1.200162,4.000000,0.690247,0.353466
2.600296,4.000000,1.039317,0.246200
2.600000,4.000000,3.117692,0.245420
1.400000,4.000000,2.424871,0.337334
2.799914,4.000000,0.692674,0.230973
1.800000,4.000000,2.424871,0.306078
1.199586,4.000000,2.079271,0.353370
3.197271,4.000000,0.691146,0.202963
3.631576,4.000000,0.651525,0.163920
0.319871,4.000000,3.386684,0.422857
0.612201,4.000000,0.328325,0.400608
3.680433,4.000000,3.386062,0.160798
0.647907,4.000000,3.199337,0.395366
3.352093,4.000000,3.199337,0.189422
0.643301,4.000000,2.400832,0.396554
3.356699,4.000000,2.400832,0.186523
2.400000,4.000000,3.385641,0.262313
1.600000,4.000000,3.385641,0.322799
0.262958,4.000000,1.012511,0.428176
2.000000,4.000000,3.385641,0.291379
1.200000,4.000000,3.385641,0.358190
2.800000,4.000000,3.385641,0.229085
3.732879,4.000000,1.004533,0.157439
3.738975,4.000000,1.800000,0.157055
0.263356,4.000000,1.789665,0.426700
0.292820,4.000000,3.707180,0.424327
3.707180,4.000000,0.292820,0.159162
3.707180,4.000000,3.707180,0.158531
0.292820,4.000000,0.292820,0.423954
3.108084,4.000000,3.394586,0.207245
0.898368,4.000000,3.399919,0.376184
0.000000,1.800000,3.653590,0.442000
0.000000,1.800000,0.346410,0.442000
0.000000,3.623891,2.145479,0.442000
0.000000,0.376109,2.145479,0.442000
0.000000,2.600000,3.653590,0.442000
0.000000,0.355417,1.396319,0.442000
0.000000,3.644583,1.396319,0.442000
0.000000,2.600000,0.346410,0.442000
0.000000,1.012770,3.679744,0.442000
0.000000,3.645100,2.991834,0.442000
0.000000,1.003269,0.344523,0.442000
0.000000,0.354900,2.991834,0.442000
0.000000,3.384530,0.337479,0.442000
0.000000,3.378224,3.618019,0.442000
0.000000,0.362279,0.636730,0.442000
0.000000,1.400545,0.346096,0.442000
0.000000,1.600091,0.692768,0.442000
0.000000,2.000015,0.692812,0.442000
0.000000,1.800018,1.039220,0.442000
0.000000,2.200006,1.039227,0.442000
0.000000,2.000004,1.385638,0.442000
0.000000,1.600004,1.385639,0.442000
0.000000,1.800000,1.732051,0.442000
0.000000,2.200001,1.732050,0.442000
0.000000,2.000000,2.078461,0.442000
0.000000,1.600000,2.078461,0.442000
0.000000,2.400000,2.078461,0.442000
0.000000,2.200000,2.424871,0.442000
0.000000,2.600000,2.424871,0.442000
0.000000,2.600000,1.732051,0.442000
0.000000,2.400000,2.771281,0.442000
0.000000,2.000000,2.771281,0.442000
0.000000,2.800000,2.771281,0.442000
0.000000,2.200000,3.117692,0.442000
0.000000,2.993140,2.420865,0.442000
0.000000,1.800000,3.117692,0.442000
0.000000,1.600000,2.771281,0.442000
0.000000,1.400000,3.117692,0.442000
0.000000,1.200000,2.771281,0.442000
0.000000,1.007564,3.113119,0.442000
0.000000,0.742869,2.785897,0.442000
0.000000,1.000000,2.424871,0.442000
0.000000,3.257232,2.785977,0.442000
0.000000,2.995913,3.114012,0.442000
0.000000,1.400019,1.039220,0.442000
0.000000,1.200004,1.385638,0.442000
0.000000,1.000004,1.039228,0.442000
0.000000,0.789932,1.388587,0.442000
0.000000,0.998297,1.732655,0.442000
0.000000,0.597093,1.029505,0.442000
0.000000,0.596440,1.756917,0.442000
0.000000,0.799499,2.082618,0.442000
0.000000,2.200002,0.346409,0.442000
0.000000,0.797043,0.679649,0.442000
0.000000,2.799213,2.077793,0.442000
0.000000,3.002865,1.733107,0.442000
0.000000,2.800478,1.385817,0.442000
0.000000,3.210626,1.388793,0.442000
0.000000,3.001851,1.039785,0.442000
0.000000,3.400000,1.039230,0.442000
0.000000,3.407272,1.751892,0.442000
0.000000,3.200849,2.081029,0.442000
0.000000,2.600389,1.039352,0.442000
0.000000,1.400000,3.653590,0.442000
0.000000,3.653590,2.600000,0.442000
0.000000,2.200000,3.653590,0.442000
0.000000,0.346410,2.600000,0.442000
0.000000,0.623601,3.621755,0.442000
0.000000,2.997422,0.344922,0.442000
0.000000,2.983600,3.673815,0.442000
0.000000,1.399717,1.732151,0.442000
0.000000,1.200162,0.690247,0.442000
0.000000,2.600000,3.117692,0.442000
0.000000,2.400000,1.385641,0.442000
0.000000,2.400069,0.692838,0.442000
0.000000,3.197300,0.691176,0.442000
0.000000,3.631580,0.651529,0.442000
0.000000,2.799505,0.692414,0.442000
0.000000,1.800000,2.424871,0.442000
0.000000,1.400000,2.424871,0.442000
0.000000,1.199586,2.079271,0.442000
0.000000,0.319871,3.386684,0.442000
0.000000,0.612201,0.328325,0.442000
0.000000,3.680433,3.386062,0.442000
0.000000,0.647907,3.199337,0.442000
0.000000,3.352093,3.199337,0.442000
0.000000,0.643301,2.400832,0.442000
0.000000,3.356699,2.400832,0.442000
0.000000,2.400000,3.385641,0.442000
0.000000,2.800000,3.385641,0.442000
0.000000,0.262958,1.012511,0.442000
0.000000,1.600000,3.385641,0.442000
0.000000,2.000000,3.385641,0.442000
0.000000,1.200000,3.385641,0.442000
0.000000,3.732879,1.004534,0.442000
0.000000,3.738975,1.800000,0.442000
0.000000,0.263356,1.789665,0.442000
0.000000,0.292820,3.707180,0.442000
0.000000,3.707180,0.292820,0.442000
0.000000,3.707180,3.707180,0.442000
0.000000,0.292820,0.292820,0.442000
0.000000,3.108084,3.394586,0.442000
0.000000,0.898368,3.399919,0.442000
1.800000,3.653590,4.000000,0.307362
0.369472,1.842297,4.000000,0.420256
2.200000,0.346410,4.000000,0.274584
3.660887,2.187361,4.000000,0.160784
2.600000,3.653590,4.000000,0.246845
0.355417,2.603681,4.000000,0.422142
3.653590,1.400000,4.000000,0.163600
1.390121,0.327630,4.000000,0.339855
3.641482,3.034690,4.000000,0.164020
1.003269,3.655477,4.000000,0.371186
2.983915,0.318369,4.000000,0.214713
0.346410,1.000000,4.000000,0.422855
0.362279,3.363270,4.000000,0.421040
3.398305,3.661291,4.000000,0.179899
0.601695,0.338709,4.000000,0.402115
3.668201,0.602373,4.000000,0.161299
1.400545,3.653904,4.000000,0.341204
1.600091,3.307232,4.000000,0.324477
2.000015,3.307189,4.000000,0.291551
1.800018,2.960780,4.000000,0.307927
2.200006,2.960773,4.000000,0.277608
2.000004,2.614362,4.000000,0.294626
1.598664,2.615850,4.000000,0.324347
1.797156,2.269653,4.000000,0.308413
2.199527,2.268234,4.000000,0.281374
1.999447,1.921870,4.000000,0.294857
2.399829,1.921642,4.000000,0.260915
1.596812,1.923333,4.000000,0.324349
1.799376,1.575483,4.000000,0.309991
1.403206,1.577705,4.000000,0.340712
2.599893,2.268014,4.000000,0.244959
2.817817,1.934644,4.000000,0.225629
2.602941,1.577330,4.000000,0.245272
1.195767,1.923128,4.000000,0.354832
1.600430,1.229207,4.000000,0.324595
1.200000,1.228719,4.000000,0.355186
1.999968,1.228859,4.000000,0.292212
1.800000,0.882309,4.000000,0.304744
3.006450,2.280521,4.000000,0.211296
2.801057,2.616466,4.000000,0.227553
3.014143,1.594902,4.000000,0.213945
2.800000,1.228719,4.000000,0.230918
3.200000,2.614359,4.000000,0.196770
2.988574,2.954422,4.000000,0.212724
2.200000,0.882309,4.000000,0.275751
3.243924,1.219014,4.000000,0.195903
2.995095,0.886251,4.000000,0.214958
1.200651,3.307555,4.000000,0.355226
0.797636,3.318793,4.000000,0.384618
0.999714,2.964231,4.000000,0.370935
0.597976,2.972641,4.000000,0.401992
0.786972,2.613945,4.000000,0.387658
0.590026,2.238757,4.000000,0.404772
0.984559,2.259034,4.000000,0.371489
0.802450,1.895534,4.000000,0.387502
0.651833,1.521555,4.000000,0.396736
1.395493,2.269023,4.000000,0.338254
2.400003,3.307182,4.000000,0.262774
3.597674,2.611593,4.000000,0.169423
2.600000,0.346410,4.000000,0.244982
3.663096,1.797894,4.000000,0.161470
3.267182,1.959927,4.000000,0.193866
1.799400,0.335738,4.000000,0.304994
2.200003,3.653592,4.000000,0.274709
0.988758,0.336293,4.000000,0.369776
0.742537,0.717616,4.000000,0.387975
3.652988,1.003565,4.000000,0.164702
2.400081,2.614769,4.000000,0.264535
